kehadiran_id,karyawan_id,tanggal,waktu_masuk,waktu_keluar,status_kehadiran,keterlambatan_menit,keterangan,nama,jabatan,departemen,tanggal_masuk,gaji_pokok,status_kepegawaian,email,nomor_telepon,durasi_jam,sanksi_potongan,bulan,tahun
14253,3,2025-05-06,2025-05-06 08:18:00,2025-05-06 17:08:00,Hadir,0,Keterangan untuk Hadir,Siti Prakoso,Staff,HR,2023-10-09,6697498,Tetap,siti.prakoso@company.com,87110082321,0.0,0.0,May,2025
14254,4,2025-05-06,2025-05-06 08:08:00,2025-05-06 17:13:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2020-02-13,10811315,Kontrak,rudi.hidayat@company.com,88934927891,4.0,0.0,May,2025
14255,5,2025-05-06,2025-05-06 08:09:00,2025-05-06 17:01:00,Hadir,0,Keterangan untuk Hadir,Maya Hermawan,Manager,Marketing,2024-02-13,15661023,Probation,maya.hermawan@company.com,81298737106,0.0,0.0,May,2025
14256,6,2025-05-06,2025-05-06 08:30:00,2025-05-06 17:28:00,Hadir,0,Keterangan untuk Hadir,Siti Hermawan,Manager,HR,2020-07-09,18803481,Probation,siti.hermawan@company.com,88877444318,0.0,0.0,May,2025
14257,7,2025-05-06,2025-05-06 08:18:00,2025-05-06 17:29:00,Hadir,14,Keterangan untuk Hadir,Ahmad Wati,Senior Staff,HR,2022-12-22,9718057,Tetap,ahmad.wati@company.com,84131575764,0.0,0.0,May,2025
14258,8,2025-05-06,2025-05-06 08:28:00,2025-05-06 17:08:00,Hadir,0,Keterangan untuk Hadir,Ahmad Kusuma,Staff,Finance,2024-04-22,5680070,Tetap,ahmad.kusuma@company.com,86649827836,0.0,0.0,May,2025
14259,9,2025-05-06,0,0,Izin,0,Keterangan untuk Izin,Rudi Putri,Supervisor,Finance,2021-11-16,13318800,Probation,rudi.putri@company.com,82970753705,0.0,0.0,May,2025
14260,10,2025-05-06,0,0,Sakit,0,Keterangan untuk Sakit,Rudi Hidayat,Supervisor,Finance,2024-07-19,13350414,Kontrak,rudi.hidayat@company.com,85284391408,0.0,0.0,May,2025
14261,11,2025-05-06,0,0,Izin,0,Keterangan untuk Izin,Doni Kusuma,Manager,IT,2020-03-21,16342026,Probation,doni.kusuma@company.com,85567816720,1.0,0.0,May,2025
14262,12,2025-05-06,2025-05-06 08:12:00,2025-05-06 17:01:00,Hadir,7,Keterangan untuk Hadir,Eko Anggraini,Staff,Finance,2024-01-22,6511463,Tetap,eko.anggraini@company.com,88047877267,0.0,0.0,May,2025
14263,13,2025-05-06,2025-05-06 08:03:00,2025-05-06 17:23:00,Hadir,29,Keterangan untuk Hadir,Dewi Hermawan,Staff,HR,2023-01-24,6836796,Probation,dewi.hermawan@company.com,84919706735,0.0,0.0,May,2025
14264,14,2025-05-06,2025-05-06 08:26:00,2025-05-06 17:23:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Supervisor,HR,2022-03-18,14448929,Tetap,rudi.prakoso@company.com,87867414708,4.0,0.0,May,2025
14265,15,2025-05-06,2025-05-06 08:23:00,2025-05-06 17:29:00,Hadir,0,Keterangan untuk Hadir,Linda Santoso,Manager,Finance,2022-04-02,17020577,Probation,linda.santoso@company.com,85067116918,2.0,0.0,May,2025
14266,16,2025-05-06,2025-05-06 08:05:00,2025-05-06 17:18:00,Hadir,0,Keterangan untuk Hadir,Dewi Kusuma,Manager,HR,2021-11-16,19612086,Tetap,dewi.kusuma@company.com,86633778586,0.0,0.0,May,2025
14267,17,2025-05-06,2025-05-06 08:19:00,2025-05-06 17:21:00,Hadir,0,Keterangan untuk Hadir,Nina Kusuma,Staff,IT,2021-04-03,5709016,Tetap,nina.kusuma@company.com,81945826486,0.0,0.0,May,2025
14268,18,2025-05-06,2025-05-06 08:14:00,2025-05-06 17:27:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Supervisor,IT,2020-06-03,14313054,Tetap,dewi.santoso@company.com,83084839399,0.0,0.0,May,2025
14269,19,2025-05-06,2025-05-06 08:23:00,2025-05-06 17:05:00,Hadir,0,Keterangan untuk Hadir,Doni Hidayat,Staff,HR,2023-07-07,5197815,Tetap,doni.hidayat@company.com,88125276666,0.0,0.0,May,2025
14270,20,2025-05-06,2025-05-06 08:16:00,2025-05-06 17:04:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Staff,Marketing,2020-11-21,6355137,Tetap,nina.prasetyo@company.com,85555296751,0.0,0.0,May,2025
14271,21,2025-05-06,0,0,Sakit,0,Keterangan untuk Sakit,Nina Putri,Supervisor,HR,2021-09-15,11175934,Kontrak,nina.putri@company.com,86083042422,0.0,0.0,May,2025
14272,22,2025-05-06,2025-05-06 08:05:00,2025-05-06 17:05:00,Hadir,0,Keterangan untuk Hadir,Linda Rahayu,Manager,Marketing,2024-02-02,19534780,Tetap,linda.rahayu@company.com,85161807235,0.0,0.0,May,2025
14273,23,2025-05-06,2025-05-06 08:16:00,2025-05-06 17:23:00,Hadir,6,Keterangan untuk Hadir,Siti Hidayat,Staff,Marketing,2023-04-28,5841042,Tetap,siti.hidayat@company.com,86002078344,0.0,0.0,May,2025
14274,24,2025-05-06,2025-05-06 08:30:00,2025-05-06 17:29:00,Hadir,0,Keterangan untuk Hadir,Budi Prasetyo,Senior Staff,Marketing,2022-07-23,9331061,Probation,budi.prasetyo@company.com,88380507338,0.0,0.0,May,2025
14275,25,2025-05-06,2025-05-06 08:06:00,2025-05-06 17:10:00,Hadir,0,Keterangan untuk Hadir,Ahmad Rahayu,Senior Staff,HR,2020-10-24,9274131,Tetap,ahmad.rahayu@company.com,88507497883,0.0,0.0,May,2025
14276,26,2025-05-06,2025-05-06 08:04:00,2025-05-06 17:15:00,Hadir,0,Keterangan untuk Hadir,Budi Santoso,Staff,HR,2020-09-03,6785394,Tetap,budi.santoso@company.com,89884231465,4.0,0.0,May,2025
14277,27,2025-05-06,2025-05-06 08:27:00,2025-05-06 17:22:00,Hadir,0,Keterangan untuk Hadir,Dewi Rahayu,Staff,IT,2024-04-19,6246797,Tetap,dewi.rahayu@company.com,83660223333,0.0,0.0,May,2025
14278,28,2025-05-06,2025-05-06 08:01:00,2025-05-06 17:28:00,Hadir,27,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Finance,2021-11-23,8317782,Tetap,eko.anggraini@company.com,86435772945,2.0,0.0,May,2025
14279,29,2025-05-06,2025-05-06 08:08:00,2025-05-06 17:09:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hermawan,Staff,Finance,2020-01-15,6302665,Probation,ahmad.hermawan@company.com,85278201677,0.0,0.0,May,2025
14280,30,2025-05-06,0,0,Sakit,0,Keterangan untuk Sakit,Dewi Prakoso,Supervisor,Finance,2021-06-03,12049206,Kontrak,dewi.prakoso@company.com,82224011538,0.0,0.0,May,2025
14281,31,2025-05-06,2025-05-06 08:18:00,2025-05-06 17:04:00,Hadir,0,Keterangan untuk Hadir,Linda Prakoso,Senior Staff,IT,2024-05-22,7434473,Tetap,linda.prakoso@company.com,82135872495,0.0,0.0,May,2025
14282,32,2025-05-06,2025-05-06 08:14:00,2025-05-06 17:21:00,Hadir,0,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2022-10-07,12876288,Tetap,dewi.prakoso@company.com,88958199946,0.0,0.0,May,2025
14283,33,2025-05-06,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Doni Kusuma,Senior Staff,IT,2020-11-14,8160480,Tetap,doni.kusuma@company.com,85310195918,4.0,0.0,May,2025
14284,34,2025-05-06,2025-05-06 08:18:00,2025-05-06 17:22:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hermawan,Supervisor,Marketing,2024-12-14,14705227,Tetap,ahmad.hermawan@company.com,81480494664,0.0,0.0,May,2025
14285,35,2025-05-06,2025-05-06 08:11:00,2025-05-06 17:01:00,Hadir,20,Keterangan untuk Hadir,Ahmad Prakoso,Manager,Finance,2024-09-05,18605312,Tetap,ahmad.prakoso@company.com,85474620894,0.0,0.0,May,2025
14286,36,2025-05-06,2025-05-06 08:30:00,2025-05-06 17:19:00,Hadir,22,Keterangan untuk Hadir,Nina Santoso,Senior Staff,HR,2021-11-04,8483435,Probation,nina.santoso@company.com,84993808565,0.0,0.0,May,2025
14287,37,2025-05-06,2025-05-06 08:30:00,2025-05-06 17:14:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hidayat,Staff,IT,2021-12-11,6640783,Kontrak,ahmad.hidayat@company.com,84482141802,0.0,0.0,May,2025
14288,38,2025-05-06,2025-05-06 08:06:00,2025-05-06 17:27:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Manager,Marketing,2020-08-08,16674138,Kontrak,rudi.hidayat@company.com,86796738787,0.0,0.0,May,2025
14289,39,2025-05-06,2025-05-06 08:28:00,2025-05-06 17:29:00,Hadir,23,Keterangan untuk Hadir,Siti Rahayu,Manager,HR,2023-06-09,15582343,Kontrak,siti.rahayu@company.com,87482848011,3.0,0.0,May,2025
14290,40,2025-05-06,2025-05-06 08:16:00,2025-05-06 17:14:00,Hadir,0,Keterangan untuk Hadir,Doni Wati,Manager,IT,2022-03-19,17226893,Tetap,doni.wati@company.com,87161404428,0.0,0.0,May,2025
14291,41,2025-05-06,2025-05-06 08:25:00,2025-05-06 17:19:00,Hadir,11,Keterangan untuk Hadir,Nina Prasetyo,Manager,Marketing,2024-04-09,15372341,Probation,nina.prasetyo@company.com,82872852789,0.0,0.0,May,2025
14292,42,2025-05-06,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Doni Prakoso,Supervisor,Finance,2023-02-22,12769918,Probation,doni.prakoso@company.com,84642197907,0.0,0.0,May,2025
14293,43,2025-05-06,0,0,Izin,0,Keterangan untuk Izin,Rudi Prakoso,Senior Staff,Marketing,2022-07-23,8240067,Probation,rudi.prakoso@company.com,81546696950,3.0,0.0,May,2025
14294,44,2025-05-06,2025-05-06 08:23:00,2025-05-06 17:08:00,Hadir,0,Keterangan untuk Hadir,Eko Prasetyo,Supervisor,Finance,2023-09-27,10003405,Kontrak,eko.prasetyo@company.com,82232285036,0.0,0.0,May,2025
14295,45,2025-05-06,2025-05-06 08:18:00,2025-05-06 17:11:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Marketing,2023-08-22,7896328,Probation,eko.anggraini@company.com,85659161352,0.0,0.0,May,2025
14296,46,2025-05-06,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Doni Anggraini,Senior Staff,IT,2021-11-10,7942211,Tetap,doni.anggraini@company.com,81632880459,4.0,0.0,May,2025
14297,47,2025-05-06,2025-05-06 08:29:00,2025-05-06 17:15:00,Hadir,0,Keterangan untuk Hadir,Budi Rahayu,Staff,IT,2023-07-21,6207269,Tetap,budi.rahayu@company.com,86944142262,0.0,0.0,May,2025
14298,48,2025-05-06,2025-05-06 08:22:00,2025-05-06 17:21:00,Hadir,0,Keterangan untuk Hadir,Eko Rahayu,Supervisor,IT,2020-07-08,11475444,Probation,eko.rahayu@company.com,87519578899,0.0,0.0,May,2025
14299,49,2025-05-06,2025-05-06 08:00:00,2025-05-06 17:17:00,Hadir,0,Keterangan untuk Hadir,Budi Prakoso,Supervisor,IT,2023-03-26,13897709,Probation,budi.prakoso@company.com,88995059760,0.0,0.0,May,2025
14300,50,2025-05-06,2025-05-06 08:13:00,2025-05-06 17:19:00,Hadir,17,Keterangan untuk Hadir,Linda Hermawan,Supervisor,Finance,2024-08-21,12006939,Kontrak,linda.hermawan@company.com,82889238423,0.0,0.0,May,2025
14301,1,2025-05-07,2025-05-07 08:09:00,2025-05-07 17:12:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Senior Staff,HR,2021-03-24,7429895,Probation,dewi.santoso@company.com,83342331444,0.0,0.0,May,2025
14302,2,2025-05-07,2025-05-07 08:23:00,2025-05-07 17:20:00,Hadir,0,Keterangan untuk Hadir,Maya Prasetyo,Manager,IT,2020-04-08,19239227,Probation,maya.prasetyo@company.com,89703905715,0.0,0.0,May,2025
14303,3,2025-05-07,2025-05-07 08:19:00,2025-05-07 17:03:00,Hadir,0,Keterangan untuk Hadir,Siti Prakoso,Staff,HR,2023-10-09,6697498,Tetap,siti.prakoso@company.com,87110082321,1.0,0.0,May,2025
14304,4,2025-05-07,2025-05-07 08:11:00,2025-05-07 17:30:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2020-02-13,10811315,Kontrak,rudi.hidayat@company.com,88934927891,3.0,0.0,May,2025
14305,5,2025-05-07,2025-05-07 08:17:00,2025-05-07 17:20:00,Hadir,1,Keterangan untuk Hadir,Maya Hermawan,Manager,Marketing,2024-02-13,15661023,Probation,maya.hermawan@company.com,81298737106,3.0,0.0,May,2025
14306,6,2025-05-07,2025-05-07 08:21:00,2025-05-07 17:26:00,Hadir,0,Keterangan untuk Hadir,Siti Hermawan,Manager,HR,2020-07-09,18803481,Probation,siti.hermawan@company.com,88877444318,0.0,0.0,May,2025
14307,7,2025-05-07,2025-05-07 08:29:00,2025-05-07 17:21:00,Hadir,27,Keterangan untuk Hadir,Ahmad Wati,Senior Staff,HR,2022-12-22,9718057,Tetap,ahmad.wati@company.com,84131575764,0.0,0.0,May,2025
14308,8,2025-05-07,0,0,Izin,0,Keterangan untuk Izin,Ahmad Kusuma,Staff,Finance,2024-04-22,5680070,Tetap,ahmad.kusuma@company.com,86649827836,0.0,0.0,May,2025
14309,9,2025-05-07,2025-05-07 08:21:00,2025-05-07 17:11:00,Hadir,0,Keterangan untuk Hadir,Rudi Putri,Supervisor,Finance,2021-11-16,13318800,Probation,rudi.putri@company.com,82970753705,0.0,0.0,May,2025
14310,10,2025-05-07,2025-05-07 08:22:00,2025-05-07 17:08:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2024-07-19,13350414,Kontrak,rudi.hidayat@company.com,85284391408,0.0,0.0,May,2025
14311,11,2025-05-07,2025-05-07 08:03:00,2025-05-07 17:23:00,Hadir,0,Keterangan untuk Hadir,Doni Kusuma,Manager,IT,2020-03-21,16342026,Probation,doni.kusuma@company.com,85567816720,0.0,414656.0,May,2025
14312,12,2025-05-07,2025-05-07 08:11:00,2025-05-07 17:11:00,Hadir,27,Keterangan untuk Hadir,Eko Anggraini,Staff,Finance,2024-01-22,6511463,Tetap,eko.anggraini@company.com,88047877267,2.0,0.0,May,2025
14313,13,2025-05-07,2025-05-07 08:09:00,2025-05-07 17:02:00,Hadir,0,Keterangan untuk Hadir,Dewi Hermawan,Staff,HR,2023-01-24,6836796,Probation,dewi.hermawan@company.com,84919706735,0.0,0.0,May,2025
14314,14,2025-05-07,2025-05-07 08:14:00,2025-05-07 17:13:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Supervisor,HR,2022-03-18,14448929,Tetap,rudi.prakoso@company.com,87867414708,0.0,0.0,May,2025
14315,15,2025-05-07,2025-05-07 08:25:00,2025-05-07 17:20:00,Hadir,0,Keterangan untuk Hadir,Linda Santoso,Manager,Finance,2022-04-02,17020577,Probation,linda.santoso@company.com,85067116918,0.0,0.0,May,2025
14316,16,2025-05-07,2025-05-07 08:01:00,2025-05-07 17:23:00,Hadir,30,Keterangan untuk Hadir,Dewi Kusuma,Manager,HR,2021-11-16,19612086,Tetap,dewi.kusuma@company.com,86633778586,0.0,0.0,May,2025
14317,17,2025-05-07,2025-05-07 08:15:00,2025-05-07 17:01:00,Hadir,0,Keterangan untuk Hadir,Nina Kusuma,Staff,IT,2021-04-03,5709016,Tetap,nina.kusuma@company.com,81945826486,4.0,0.0,May,2025
14318,18,2025-05-07,2025-05-07 08:08:00,2025-05-07 17:05:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Supervisor,IT,2020-06-03,14313054,Tetap,dewi.santoso@company.com,83084839399,0.0,0.0,May,2025
14319,19,2025-05-07,2025-05-07 08:24:00,2025-05-07 17:06:00,Hadir,10,Keterangan untuk Hadir,Doni Hidayat,Staff,HR,2023-07-07,5197815,Tetap,doni.hidayat@company.com,88125276666,0.0,0.0,May,2025
14320,20,2025-05-07,2025-05-07 08:13:00,2025-05-07 17:10:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Staff,Marketing,2020-11-21,6355137,Tetap,nina.prasetyo@company.com,85555296751,0.0,0.0,May,2025
14321,21,2025-05-07,2025-05-07 08:07:00,2025-05-07 17:04:00,Hadir,0,Keterangan untuk Hadir,Nina Putri,Supervisor,HR,2021-09-15,11175934,Kontrak,nina.putri@company.com,86083042422,1.0,0.0,May,2025
14322,22,2025-05-07,2025-05-07 08:09:00,2025-05-07 17:07:00,Hadir,0,Keterangan untuk Hadir,Linda Rahayu,Manager,Marketing,2024-02-02,19534780,Tetap,linda.rahayu@company.com,85161807235,0.0,0.0,May,2025
14323,23,2025-05-07,2025-05-07 08:21:00,2025-05-07 17:28:00,Hadir,0,Keterangan untuk Hadir,Siti Hidayat,Staff,Marketing,2023-04-28,5841042,Tetap,siti.hidayat@company.com,86002078344,2.0,0.0,May,2025
14324,24,2025-05-07,2025-05-07 08:26:00,2025-05-07 17:06:00,Hadir,0,Keterangan untuk Hadir,Budi Prasetyo,Senior Staff,Marketing,2022-07-23,9331061,Probation,budi.prasetyo@company.com,88380507338,0.0,0.0,May,2025
14325,25,2025-05-07,2025-05-07 08:28:00,2025-05-07 17:26:00,Hadir,0,Keterangan untuk Hadir,Ahmad Rahayu,Senior Staff,HR,2020-10-24,9274131,Tetap,ahmad.rahayu@company.com,88507497883,0.0,0.0,May,2025
14326,26,2025-05-07,2025-05-07 08:03:00,2025-05-07 17:01:00,Hadir,0,Keterangan untuk Hadir,Budi Santoso,Staff,HR,2020-09-03,6785394,Tetap,budi.santoso@company.com,89884231465,0.0,0.0,May,2025
14327,27,2025-05-07,2025-05-07 08:26:00,2025-05-07 17:29:00,Hadir,0,Keterangan untuk Hadir,Dewi Rahayu,Staff,IT,2024-04-19,6246797,Tetap,dewi.rahayu@company.com,83660223333,0.0,0.0,May,2025
14328,28,2025-05-07,2025-05-07 08:29:00,2025-05-07 17:00:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Finance,2021-11-23,8317782,Tetap,eko.anggraini@company.com,86435772945,0.0,0.0,May,2025
14329,29,2025-05-07,2025-05-07 08:07:00,2025-05-07 17:23:00,Hadir,11,Keterangan untuk Hadir,Ahmad Hermawan,Staff,Finance,2020-01-15,6302665,Probation,ahmad.hermawan@company.com,85278201677,4.0,0.0,May,2025
14330,30,2025-05-07,2025-05-07 08:05:00,2025-05-07 17:05:00,Hadir,0,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2021-06-03,12049206,Kontrak,dewi.prakoso@company.com,82224011538,3.0,0.0,May,2025
14331,31,2025-05-07,2025-05-07 08:27:00,2025-05-07 17:24:00,Hadir,0,Keterangan untuk Hadir,Linda Prakoso,Senior Staff,IT,2024-05-22,7434473,Tetap,linda.prakoso@company.com,82135872495,0.0,0.0,May,2025
14332,32,2025-05-07,2025-05-07 08:09:00,2025-05-07 17:14:00,Hadir,0,Keterangan untuk Hadir,Dewi Prakoso,Supervisor,Finance,2022-10-07,12876288,Tetap,dewi.prakoso@company.com,88958199946,0.0,0.0,May,2025
14333,33,2025-05-07,2025-05-07 08:14:00,2025-05-07 17:20:00,Hadir,0,Keterangan untuk Hadir,Doni Kusuma,Senior Staff,IT,2020-11-14,8160480,Tetap,doni.kusuma@company.com,85310195918,1.0,0.0,May,2025
14334,34,2025-05-07,2025-05-07 08:09:00,2025-05-07 17:05:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hermawan,Supervisor,Marketing,2024-12-14,14705227,Tetap,ahmad.hermawan@company.com,81480494664,0.0,0.0,May,2025
14335,35,2025-05-07,2025-05-07 08:27:00,2025-05-07 17:07:00,Hadir,0,Keterangan untuk Hadir,Ahmad Prakoso,Manager,Finance,2024-09-05,18605312,Tetap,ahmad.prakoso@company.com,85474620894,0.0,0.0,May,2025
14336,36,2025-05-07,0,0,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan,Nina Santoso,Senior Staff,HR,2021-11-04,8483435,Probation,nina.santoso@company.com,84993808565,0.0,0.0,May,2025
14337,37,2025-05-07,2025-05-07 08:02:00,2025-05-07 17:23:00,Hadir,0,Keterangan untuk Hadir,Ahmad Hidayat,Staff,IT,2021-12-11,6640783,Kontrak,ahmad.hidayat@company.com,84482141802,0.0,0.0,May,2025
14338,38,2025-05-07,0,0,Izin,0,Keterangan untuk Izin,Rudi Hidayat,Manager,Marketing,2020-08-08,16674138,Kontrak,rudi.hidayat@company.com,86796738787,0.0,0.0,May,2025
14339,39,2025-05-07,2025-05-07 08:09:00,2025-05-07 17:26:00,Hadir,0,Keterangan untuk Hadir,Siti Rahayu,Manager,HR,2023-06-09,15582343,Kontrak,siti.rahayu@company.com,87482848011,0.0,0.0,May,2025
14340,40,2025-05-07,2025-05-07 08:00:00,2025-05-07 17:11:00,Hadir,0,Keterangan untuk Hadir,Doni Wati,Manager,IT,2022-03-19,17226893,Tetap,doni.wati@company.com,87161404428,0.0,0.0,May,2025
14341,41,2025-05-07,2025-05-07 08:30:00,2025-05-07 17:04:00,Hadir,0,Keterangan untuk Hadir,Nina Prasetyo,Manager,Marketing,2024-04-09,15372341,Probation,nina.prasetyo@company.com,82872852789,0.0,0.0,May,2025
14342,42,2025-05-07,2025-05-07 08:15:00,2025-05-07 17:09:00,Hadir,0,Keterangan untuk Hadir,Doni Prakoso,Supervisor,Finance,2023-02-22,12769918,Probation,doni.prakoso@company.com,84642197907,0.0,0.0,May,2025
14343,43,2025-05-07,2025-05-07 08:00:00,2025-05-07 17:08:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Senior Staff,Marketing,2022-07-23,8240067,Probation,rudi.prakoso@company.com,81546696950,1.0,0.0,May,2025
14344,44,2025-05-07,2025-05-07 08:01:00,2025-05-07 17:21:00,Hadir,0,Keterangan untuk Hadir,Eko Prasetyo,Supervisor,Finance,2023-09-27,10003405,Kontrak,eko.prasetyo@company.com,82232285036,0.0,0.0,May,2025
14345,45,2025-05-07,2025-05-07 08:14:00,2025-05-07 17:05:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Senior Staff,Marketing,2023-08-22,7896328,Probation,eko.anggraini@company.com,85659161352,0.0,0.0,May,2025
14346,46,2025-05-07,2025-05-07 08:23:00,2025-05-07 17:26:00,Hadir,0,Keterangan untuk Hadir,Doni Anggraini,Senior Staff,IT,2021-11-10,7942211,Tetap,doni.anggraini@company.com,81632880459,0.0,0.0,May,2025
14347,47,2025-05-07,2025-05-07 08:00:00,2025-05-07 17:09:00,Hadir,5,Keterangan untuk Hadir,Budi Rahayu,Staff,IT,2023-07-21,6207269,Tetap,budi.rahayu@company.com,86944142262,0.0,0.0,May,2025
14348,48,2025-05-07,2025-05-07 08:22:00,2025-05-07 17:30:00,Hadir,0,Keterangan untuk Hadir,Eko Rahayu,Supervisor,IT,2020-07-08,11475444,Probation,eko.rahayu@company.com,87519578899,0.0,0.0,May,2025
14349,49,2025-05-07,2025-05-07 08:08:00,2025-05-07 17:02:00,Hadir,0,Keterangan untuk Hadir,Budi Prakoso,Supervisor,IT,2023-03-26,13897709,Probation,budi.prakoso@company.com,88995059760,0.0,0.0,May,2025
14350,50,2025-05-07,2025-05-07 08:01:00,2025-05-07 17:21:00,Hadir,0,Keterangan untuk Hadir,Linda Hermawan,Supervisor,Finance,2024-08-21,12006939,Kontrak,linda.hermawan@company.com,82889238423,0.0,0.0,May,2025
14351,1,2025-05-08,2025-05-08 08:06:00,2025-05-08 17:02:00,Hadir,0,Keterangan untuk Hadir,Dewi Santoso,Senior Staff,HR,2021-03-24,7429895,Probation,dewi.santoso@company.com,83342331444,2.0,0.0,May,2025
14352,2,2025-05-08,0,0,Sakit,0,Keterangan untuk Sakit,Maya Prasetyo,Manager,IT,2020-04-08,19239227,Probation,maya.prasetyo@company.com,89703905715,0.0,0.0,May,2025
14353,3,2025-05-08,2025-05-08 08:02:00,2025-05-08 17:11:00,Hadir,0,Keterangan untuk Hadir,Siti Prakoso,Staff,HR,2023-10-09,6697498,Tetap,siti.prakoso@company.com,87110082321,0.0,0.0,May,2025
14354,4,2025-05-08,2025-05-08 08:17:00,2025-05-08 17:10:00,Hadir,0,Keterangan untuk Hadir,Rudi Hidayat,Supervisor,Finance,2020-02-13,10811315,Kontrak,rudi.hidayat@company.com,88934927891,0.0,0.0,May,2025
14355,5,2025-05-08,0,0,Sakit,0,Keterangan untuk Sakit,Maya Hermawan,Manager,Marketing,2024-02-13,15661023,Probation,maya.hermawan@company.com,81298737106,0.0,0.0,May,2025
14356,6,2025-05-08,0,0,Sakit,0,Keterangan untuk Sakit,Siti Hermawan,Manager,HR,2020-07-09,18803481,Probation,siti.hermawan@company.com,88877444318,0.0,0.0,May,2025
14357,7,2025-05-08,2025-05-08 08:03:00,2025-05-08 17:08:00,Hadir,20,Keterangan untuk Hadir,Ahmad Wati,Senior Staff,HR,2022-12-22,9718057,Tetap,ahmad.wati@company.com,84131575764,0.0,0.0,May,2025
14358,8,2025-05-08,2025-05-08 08:11:00,2025-05-08 17:29:00,Hadir,0,Keterangan untuk Hadir,Ahmad Kusuma,Staff,Finance,2024-04-22,5680070,Tetap,ahmad.kusuma@company.com,86649827836,0.0,0.0,May,2025
14359,9,2025-05-08,0,0,Sakit,0,Keterangan untuk Sakit,Rudi Putri,Supervisor,Finance,2021-11-16,13318800,Probation,rudi.putri@company.com,82970753705,0.0,0.0,May,2025
14360,10,2025-05-08,0,0,Sakit,0,Keterangan untuk Sakit,Rudi Hidayat,Supervisor,Finance,2024-07-19,13350414,Kontrak,rudi.hidayat@company.com,85284391408,1.0,0.0,May,2025
14361,11,2025-05-08,2025-05-08 08:29:00,2025-05-08 17:14:00,Hadir,0,Keterangan untuk Hadir,Doni Kusuma,Manager,IT,2020-03-21,16342026,Probation,doni.kusuma@company.com,85567816720,0.0,0.0,May,2025
14362,12,2025-05-08,2025-05-08 08:02:00,2025-05-08 17:10:00,Hadir,0,Keterangan untuk Hadir,Eko Anggraini,Staff,Finance,2024-01-22,6511463,Tetap,eko.anggraini@company.com,88047877267,0.0,0.0,May,2025
14363,13,2025-05-08,2025-05-08 08:03:00,2025-05-08 17:03:00,Hadir,0,Keterangan untuk Hadir,Dewi Hermawan,Staff,HR,2023-01-24,6836796,Probation,dewi.hermawan@company.com,84919706735,0.0,0.0,May,2025
14364,14,2025-05-08,2025-05-08 08:02:00,2025-05-08 17:29:00,Hadir,0,Keterangan untuk Hadir,Rudi Prakoso,Supervisor,HR,2022-03-18,14448929,Tetap,rudi.prakoso@company.com,87867414708,1.0,0.0,May,2025
14365,15,2025-05-08,2025-05-08 08:23:00,2025-05-08 17:15:00,Hadir,0,Keterangan untuk Hadir,Linda Santoso,Manager,Finance,2022-04-02,17020577,Probation,linda.santoso@company.com,85067116918,0.0,0.0,May,2025
14366,16,2025-05-08,2025-05-08 08:24:00,2025-05-08 17:11:00,Hadir,0,Keterangan untuk Hadir,Dewi Kusuma,Manager,HR,2021-11-16,19612086,Tetap,dewi.kusuma@company.com,86633778586,0.0,0.0,May,2025
